,athlete_first_name,athlete_id,athlete_last_name,championship_number,country,distance,gender,location,mark_time,place
1884,Bob,1377,Kennedy,6,USA,5000,men,Athína,799.45,6
1885,ElHassan,50262,Lahssini,6,MAR,5000,men,Athína,800.52,7
1886,Enrique,9493,Molina,6,ESP,5000,men,Athína,804.54,8
1887,Manuel,2185,Pancorbo,6,ESP,5000,men,Athína,805.78,9
1888,Fita,7797,Bayisa,6,ETH,5000,men,Athína,805.98,10
1889,Abdellah,9818,Béhar,6,FRA,5000,men,Athína,809.1,11
1890,Worku,15136,Bikila,6,ETH,5000,men,Athína,810.02,12
1891,Paul,8739,Bitok,6,KEN,5000,men,Athína,810.25,13
1892,Dionisio,453,Castro,6,POR,5000,men,Athína,811.74,14
1893,Pablo,12728,Olmedo,6,MEX,5000,men,Athína,845.59,15
1894,Salah,14100,Hissou,7,MAR,5000,men,Sevilla,778.13,1
1895,Benjamin,132786,Limo,7,KEN,5000,men,Sevilla,778.72,2
1896,Mohammed,12678,Mourhit,7,BEL,5000,men,Sevilla,778.8,3
1897,Brahim,1565,Lahlafi,7,MAR,5000,men,Sevilla,779.09,4
1898,Daniel,15134,Komen,7,KEN,5000,men,Sevilla,784.71,5
1899,Fita,7797,Bayisa,7,ETH,5000,men,Sevilla,793.86,6
1900,Hailu,56008,Mekonnen,7,ETH,5000,men,Sevilla,798.97,7
1901,Million,50129,Wolde,7,ETH,5000,men,Sevilla,800.81,8
1902,Bob,1377,Kennedy,7,USA,5000,men,Sevilla,803.52,9
1903,Pablo,12728,Olmedo,7,MEX,5000,men,Sevilla,807.74,10
1904,Manuel,2185,Pancorbo,7,ESP,5000,men,Sevilla,812.12,11
1905,Adam,132608,Goucher,7,USA,5000,men,Sevilla,819.24,12
1906,Isaac,3037,Viciosa,7,ESP,5000,men,Sevilla,829.59,13
1907,Mark,12069,Carroll,7,IRL,5000,men,Sevilla,832.23,14
1908,Brahim,1262,Jabbour,7,MAR,5000,men,Sevilla,,15
1909,Richard,132787,Limo,8,KEN,5000,men,Edmonton,780.77,1
1910,Million,50129,Wolde,8,ETH,5000,men,Edmonton,783.47,2
1911,JohnKemboi,131000,Kibowen,8,KEN,5000,men,Edmonton,785.2,3
1912,Alberto,50351,García,8,ESP,5000,men,Edmonton,785.6,4
1913,Ismaïl,12695,Sghyr,8,FRA,5000,men,Edmonton,787.71,5
1914,Sammy,138181,Kipketer,8,KEN,5000,men,Edmonton,788.46,6
1915,Abiyote,10008,Abate,8,ETH,5000,men,Edmonton,794.07,7
1916,Hailu,56008,Mekonnen,8,ETH,5000,men,Edmonton,800.24,8
1917,Marius,169764,Bakken,8,NOR,5000,men,Edmonton,802.07,9
1918,Adam,132608,Goucher,8,USA,5000,men,Edmonton,804.0,10
1919,Driss,133366,ElHimer,8,FRA,5000,men,Edmonton,808.14,11
1920,Mohammed,132962,Amyn,8,MAR,5000,men,Edmonton,808.9,12
1921,MohamedSaïd,56064,ElWardi,8,MAR,5000,men,Edmonton,823.4,13
1922,Isaac,3037,Viciosa,8,ESP,5000,men,Edmonton,841.32,14
1923,Ali,131970,Saïdi-Sief,8,ALG,5000,men,Edmonton,,15
1924,Eliud,188307,Kipchoge,9,KEN,5000,men,Saint-Denis,772.79,1
1925,Hicham,9824,ElGuerrouj,9,MAR,5000,men,Saint-Denis,772.83,2
1926,Kenenisa,138200,Bekele,9,ETH,5000,men,Saint-Denis,773.12,3
1927,JohnKemboi,131000,Kibowen,9,KEN,5000,men,Saint-Denis,774.07,4
1928,Abraham,169928,Chebii,9,KEN,5000,men,Saint-Denis,777.74,5
1929,Gebregziabher,188449,Gebremariam,9,ETH,5000,men,Saint-Denis,778.08,6
1930,Richard,132787,Limo,9,KEN,5000,men,Saint-Denis,781.13,7
1931,Zersenay,189002,Tadese,9,ERI,5000,men,Saint-Denis,785.57,8
1932,JuanCarlos,181700,delaOssa,9,ESP,5000,men,Saint-Denis,801.04,9
1933,Abderrahim,55511,Goumri,9,MAR,5000,men,Saint-Denis,803.67,10
1934,Abiyote,10008,Abate,9,ETH,5000,men,Saint-Denis,803.81,11
1935,Alejandro,176648,Suárez,9,MEX,5000,men,Saint-Denis,804.51,12
1936,Christian,170381,Belz,9,SUI,5000,men,Saint-Denis,806.02,13
1937,Moukheld,132597,Al-Outaibi,9,KSA,5000,men,Saint-Denis,818.92,14
1938,Jorge,132617,Torres,9,USA,5000,men,Saint-Denis,823.37,15
1939,Tirunesh,181712,Dibaba,10,ETH,5000,women,Helsinki,878.59,1
1940,Meseret,171229,Defar,10,ETH,5000,women,Helsinki,879.54,2
1941,Ejegayehu,183201,Dibaba,10,ETH,5000,women,Helsinki,882.47,3
1942,Meselech,194275,Melkamu,10,ETH,5000,women,Helsinki,883.47,4
1943,Huina,183297,Xing,10,CHN,5000,women,Helsinki,883.64,5
1944,Zakia,179022,Mrisho,10,TAN,5000,women,Helsinki,883.87,6
1945,PriscahJepleting,115753,Cherono,10,KEN,5000,women,Helsinki,884.0,7
1946,Isabella,131358,Ochichi,10,KEN,5000,women,Helsinki,885.14,8
1947,Liliya,181883,Shobukhova,10,RUS,5000,women,Helsinki,887.07,9
1948,Volha,195983,Krautsova,10,BLR,5000,women,Helsinki,887.75,10
1949,Yingjie,131258,Sun,10,CHN,5000,women,Helsinki,891.19,11
1950,Kayoko,179923,Fukushi,10,JPN,5000,women,Helsinki,899.92,12
1951,Susanne,173308,Wigene,10,NOR,5000,women,Helsinki,900.23,13
1952,Marta,70338,Domínguez,10,ESP,5000,women,Helsinki,902.3,14
1953,Joanne,130396,Pavey,10,GBR,5000,women,Helsinki,914.37,15
1954,Meseret,171229,Defar,11,ETH,5000,women,Osaka,897.91,1
1955,VivianJepkemoi,132800,Cheruiyot,11,KEN,5000,women,Osaka,898.5,2
1956,PriscahJepleting,115753,Cherono,11,KEN,5000,women,Osaka,899.21,3
1957,SylviaJebiwott,171450,Kibet,11,KEN,5000,women,Osaka,899.26,4
1958,Elvan,171056,Abeylegesse,11,TUR,5000,women,Osaka,900.88,5
1959,Meselech,194275,Melkamu,11,ETH,5000,women,Osaka,901.42,6
1960,Jennifer,110233,Rhines,11,USA,5000,women,Osaka,903.09,7
1961,Shalane,174853,Flanagan,11,USA,5000,women,Osaka,903.86,8
1962,Joanne,130396,Pavey,11,GBR,5000,women,Osaka,904.77,9
1963,Gelete,194277,Burka,11,ETH,5000,women,Osaka,907.46,10
1964,Mariya,75110,Konovalova,11,RUS,5000,women,Osaka,909.71,11
1965,Silvia,115747,Weissteiner,11,ITA,5000,women,Osaka,911.81,12
1966,Volha,195983,Krautsova,11,BLR,5000,women,Osaka,911.82,13
1967,Kayoko,179923,Fukushi,11,JPN,5000,women,Osaka,919.4,14
1968,Jessica,139750,Augusto,11,POR,5000,women,Osaka,924.93,15
1969,VivianJepkemoi,132800,Cheruiyot,12,KEN,5000,women,Berlin,897.97,1
1970,SylviaJebiwott,171450,Kibet,12,KEN,5000,women,Berlin,898.33,2
1971,Meseret,171229,Defar,12,ETH,5000,women,Berlin,898.41,3
1972,Sentayehu,184495,Ejigu,12,ETH,5000,women,Berlin,903.38,4
1973,Meselech,194275,Melkamu,12,ETH,5000,women,Berlin,903.72,5
1974,InessChepkesis,183476,Chenonge,12,KEN,5000,women,Berlin,906.06,6
1975,Silvia,115747,Weissteiner,12,ITA,5000,women,Berlin,909.74,7
1976,Genzebe,226511,Dibaba,12,ETH,5000,women,Berlin,911.12,8
1977,Jennifer,110233,Rhines,12,USA,5000,women,Berlin,911.63,9
1978,Sara,210366,Moreira,12,POR,5000,women,Berlin,912.22,10
1979,Yuriko,202456,Kobayashi,12,JPN,5000,women,Berlin,912.44,11
1980,Yurika,194067,Nakamura,12,JPN,5000,women,Berlin,913.01,12
1981,Krisztina,179866,Papp,12,HUN,5000,women,Berlin,920.36,13
1982,Zakia,179022,Mrisho,12,TAN,5000,women,Berlin,931.73,14
1983,Alemitu,174980,Bekele,12,TUR,5000,women,Berlin,,15
1984,VivianJepkemoi,132800,Cheruiyot,13,KEN,5000,women,Daegu,895.36,1
1985,SylviaJebiwott,171450,Kibet,13,KEN,5000,women,Daegu,896.21,2
1986,Meseret,171229,Defar,13,ETH,5000,women,Daegu,896.94,3
1987,Sentayehu,184495,Ejigu,13,ETH,5000,women,Daegu,899.99,4
1988,Mercy,233040,Cherono,13,KEN,5000,women,Daegu,900.23,5
1989,LinetChepkwemoi,232727,Masai,13,KEN,5000,women,Daegu,901.01,6
1990,Lauren,174111,Fleshman,13,USA,5000,women,Daegu,909.25,7
1991,Genzebe,226511,Dibaba,13,ETH,5000,women,Daegu,909.35,8
1992,Tejitu,246395,Daba,13,BRN,5000,women,Daegu,914.62,9
1993,Yelena,137887,Zadorozhnaya,13,RUS,5000,women,Daegu,915.48,10
1994,Zakia,179022,Mrisho,13,TAN,5000,women,Daegu,918.81,11
1995,Helen,132823,Clitheroe,13,GBR,5000,women,Daegu,921.22,12
1996,Hitomi,198871,Niiya,13,JPN,5000,women,Daegu,941.67,13
1997,Elizaveta,225838,Grechishnikova,13,RUS,5000,women,Daegu,945.61,14
1998,Amy,194201,Cragg,13,USA,5000,women,Daegu,956.06,15
1999,Meseret,171229,Defar,14,ETH,5000,women,Moskva,890.19,1
2000,Mercy,233040,Cherono,14,KEN,5000,women,Moskva,891.22,2
2001,Almaz,250362,Ayana,14,ETH,5000,women,Moskva,891.33,3
2002,ViolaJelagat,175061,Kibiwot,14,KEN,5000,women,Moskva,901.67,4
2003,Buze,262473,Diriba,14,ETH,5000,women,Moskva,905.38,5
2004,Molly,193471,Huddle,14,USA,5000,women,Moskva,905.73,6
2005,Shannon,204835,Rowbury,14,USA,5000,women,Moskva,906.1,7
2006,Susan,200433,Kuijken,14,NED,5000,women,Moskva,914.7,8
2007,Elena,254356,Nagovitsyna,14,RUS,5000,women,Moskva,924.83,9
2008,Dolores,171557,Checa,14,ESP,5000,women,Moskva,930.42,10
2009,Tejitu,246395,Daba,14,BRN,5000,women,Moskva,933.89,11
2010,Kim,245731,Conley,14,USA,5000,women,Moskva,936.58,12
2011,KarolineBjerkeli,226150,Grøvdal,14,NOR,5000,women,Moskva,948.87,13
2012,Dominika,283000,Nowakowska,14,POL,5000,women,Moskva,958.26,14
2013,Jackie,239474,Areson,14,AUS,5000,women,Moskva,968.32,15
2014,Sonia,61397,O'Sullivan,5,IRL,5000,women,Göteborg,886.47,1
2015,Fernanda,61588,Ribeiro,5,POR,5000,women,Göteborg,888.54,2
2016,Zahra,68012,Ouaziz,5,MAR,5000,women,Göteborg,893.77,3
2017,Gabriela,62935,Szabo,5,ROU,5000,women,Göteborg,896.57,4
2018,Paula,62914,Radcliffe,5,GBR,5000,women,Göteborg,897.02,5
2019,Mariya,75110,Konovalova,5,RUS,5000,women,Göteborg,901.23,6
2020,Rose,71445,Cheruiyot,5,KEN,5000,women,Göteborg,902.45,7
2021,Gwen,68037,Griffiths-vanLingen,5,RSA,5000,women,Göteborg,908.05,8
2022,Sara,80081,Wedlund,5,SWE,5000,women,Göteborg,908.36,9
2023,Elena,60554,Fidatov,5,ROU,5000,women,Göteborg,912.58,10
2024,Sally,67988,Barsosio,5,KEN,5000,women,Göteborg,939.57,11
2025,Michiko,80023,Shimizu,5,JPN,5000,women,Göteborg,945.3,12
2026,Florence,71540,Barsosio,5,KEN,5000,women,Göteborg,956.96,13
2027,Gina,61542,Procaccio,5,USA,5000,women,Göteborg,,14
2028,Olga,62836,Churbanova,5,RUS,5000,women,Göteborg,,15
2029,Gabriela,62935,Szabo,6,ROU,5000,women,Athína,897.68,1
2030,Roberta,60235,Brunet,6,ITA,5000,women,Athína,898.29,2
2031,Fernanda,61588,Ribeiro,6,POR,5000,women,Athína,898.85,3
2032,Paula,62914,Radcliffe,6,GBR,5000,women,Athína,901.74,4
2033,Lydia,62433,Cheromei,6,KEN,5000,women,Athína,907.88,5
2034,Jianying,70235,Liu,6,CHN,5000,women,Athína,910.64,6
2035,Libbie,71430,Johnson-Hickman,6,USA,5000,women,Athína,911.15,7
2036,Harumi,68096,Hiroyama,6,JPN,5000,women,Athína,921.19,8
2037,Li,70239,Wei,6,CHN,5000,women,Athína,924.04,9
2038,Merima,70403,Denboba,6,ETH,5000,women,Athína,927.76,10
2039,Kate,70026,Anderson-Richardson,6,AUS,5000,women,Athína,927.78,11
2040,Ayelech,115307,Worku,6,ETH,5000,women,Athína,928.07,12
2041,Naoko,115555,Takahashi,6,JPN,5000,women,Athína,932.83,13
2042,Gunhild,68424,Haugen,6,NOR,5000,women,Athína,937.85,14
2043,Yuko,115267,Kawakami,6,JPN,5000,women,Athína,945.48,15
2044,Gabriela,62935,Szabo,7,ROU,5000,women,Sevilla,881.82,1
2045,Zahra,68012,Ouaziz,7,MAR,5000,women,Sevilla,883.15,2
2046,Ayelech,115307,Worku,7,ETH,5000,women,Sevilla,884.22,3
2047,Irina,115374,Mikitenko,7,GER,5000,women,Sevilla,890.17,4
2048,Ebru,68053,Kavaklioglu,7,TUR,5000,women,Sevilla,891.69,5
2049,Julia,61978,Vaquero,7,ESP,5000,women,Sevilla,896.0,6
2050,Mariya,75110,Konovalova,7,RUS,5000,women,Sevilla,898.6,7
2051,Yamna,110180,Oubouhou,7,FRA,5000,women,Sevilla,903.47,8
2052,Marta,70338,Domínguez,7,ESP,5000,women,Sevilla,916.93,9
2053,Megumi,133049,Oshima,7,JPN,5000,women,Sevilla,917.92,10
2054,Cheri,80542,Kenah,7,USA,5000,women,Sevilla,920.12,11
2055,Susanne,132476,Pumper,7,AUT,5000,women,Sevilla,924.38,12
2056,Getenesh,67844,Urge,7,ETH,5000,women,Sevilla,929.6,13
2057,Katalin,115093,Szentgyörgyi,7,HUN,5000,women,Sevilla,937.0,14
2058,Michiko,80023,Shimizu,7,JPN,5000,women,Sevilla,946.28,15
2059,Olga,110270,Yegorova,8,RUS,5000,women,Edmonton,903.39,1
2060,Marta,70338,Domínguez,8,ESP,5000,women,Edmonton,906.59,2
2061,Ayelech,115307,Worku,8,ETH,5000,women,Edmonton,910.17,3
2062,Yanmei,131244,Dong,8,CHN,5000,women,Edmonton,910.73,4
2063,Irina,115374,Mikitenko,8,GER,5000,women,Edmonton,913.93,5
2064,Yelena,137887,Zadorozhnaya,8,RUS,5000,women,Edmonton,916.15,6
2065,Edith,181995,Masai,8,KEN,5000,women,Edmonton,917.67,7
2066,Gabriela,62935,Szabo,8,ROU,5000,women,Edmonton,919.55,8
2067,Rose,71445,Cheruiyot,8,KEN,5000,women,Edmonton,923.18,9
2068,Tatyana,131287,Tomashova,8,RUS,5000,women,Edmonton,923.83,10
2069,Joanne,130396,Pavey,8,GBR,5000,women,Edmonton,928.41,11
2070,Benita,132359,Willis,8,AUS,5000,women,Edmonton,936.75,12
2071,Merima,70403,Denboba,8,ETH,5000,women,Edmonton,941.09,13
2072,Fatima,70969,Yvelain,8,FRA,5000,women,Edmonton,953.52,14
2073,Teresa,70384,Recio,8,ESP,5000,women,Edmonton,957.32,15
2074,Tirunesh,181712,Dibaba,9,ETH,5000,women,Saint-Denis,891.72,1
2075,Marta,70338,Domínguez,9,ESP,5000,women,Saint-Denis,892.26,2
2076,Edith,182385,Masai,9,KEN,5000,women,Saint-Denis,892.3,3
2077,Yelena,137887,Zadorozhnaya,9,RUS,5000,women,Saint-Denis,892.36,4
2078,Elvan,171056,Abeylegesse,9,TUR,5000,women,Saint-Denis,893.56,5
2079,Isabella,131358,Ochichi,9,KEN,5000,women,Saint-Denis,894.08,6
2080,Gulnara,193819,Galkina,9,RUS,5000,women,Saint-Denis,894.38,7
2081,Courtney,138146,Babcock,9,CAN,5000,women,Saint-Denis,894.98,8
2082,Yingjie,131258,Sun,9,CHN,5000,women,Saint-Denis,897.01,9
2083,Berhane,68169,Adere,9,ETH,5000,women,Saint-Denis,898.07,10
2084,Gabriela,62935,Szabo,9,ROU,5000,women,Saint-Denis,899.36,11
2085,Émilie,132772,Mondor,9,CAN,5000,women,Saint-Denis,902.36,12
2086,Zahra,68012,Ouaziz,9,MAR,5000,women,Saint-Denis,916.73,13
2087,Zhor,70967,ElKamch,9,MAR,5000,women,Saint-Denis,929.72,14
2088,Sonia,61397,O'Sullivan,9,IRL,5000,women,Saint-Denis,936.62,15
2089,Rashid,190507,Ramzi,10,BRN,800,men,Helsinki,104.24000000000001,1
2090,Yuriy,137777,Borzakovskiy,10,RUS,800,men,Helsinki,104.50999999999999,2
2091,William,171921,Yiampoy,10,KEN,800,men,Helsinki,104.55,3
2092,Wilfred,134095,Bungei,10,KEN,800,men,Helsinki,104.97999999999999,4
2093,Djabir,137299,Saïd-Guerni,10,ALG,800,men,Helsinki,105.31,5
2094,Mehdi,56025,Baala,10,FRA,800,men,Helsinki,105.32,6
2095,BelalAli,205807,Mansoor,10,BRN,800,men,Helsinki,105.55,7
2096,Gary,185139,Reed,10,CAN,800,men,Helsinki,106.2,8
2097,AlfredKirwa,202385,Yego,11,KEN,800,men,Osaka,107.09,1
2098,Gary,185139,Reed,11,CAN,800,men,Osaka,107.1,2
2099,Yuriy,137777,Borzakovskiy,11,RUS,800,men,Osaka,107.39,3
2100,Abraham,226000,Chepkirwok,11,UGA,800,men,Osaka,107.41,4
2101,Wilfred,134095,Bungei,11,KEN,800,men,Osaka,107.42,5
2102,Amine,170276,Laalou,11,MAR,800,men,Osaka,107.45,6
2103,Mbulaeni,174437,Mulaudzi,11,RSA,800,men,Osaka,107.52000000000001,7
2104,MohammedObaid,195970,Al-Salhi,11,KSA,800,men,Osaka,107.58,8
2105,Mbulaeni,174437,Mulaudzi,12,RSA,800,men,Berlin,105.28999999999999,1
2106,AlfredKirwa,202385,Yego,12,KEN,800,men,Berlin,105.35,2
2107,YusufSaad,195576,Kamel,12,BRN,800,men,Berlin,105.35,3
2108,Yuriy,137777,Borzakovskiy,12,RUS,800,men,Berlin,105.57,4
2109,Amine,170276,Laalou,12,MAR,800,men,Berlin,105.66,5
2110,Nick,201635,Symmonds,12,USA,800,men,Berlin,105.71000000000001,6
2111,Bram,134837,Som,12,NED,800,men,Berlin,105.86,7
2112,Marcin,204111,Lewandowski,12,POL,800,men,Berlin,106.17,8
2113,JacksonMumbwa,208371,Kivuva,12,KEN,800,men,Berlin,106.39,9
2114,Yeimer,188478,López,12,CUB,800,men,Berlin,107.8,10
2115,DavidLekuta,209036,Rudisha,13,KEN,800,men,Daegu,103.91,1
2116,Abubaker,208553,Kaki,13,SUD,800,men,Daegu,104.41,2
2117,Yuriy,137777,Borzakovskiy,13,RUS,800,men,Daegu,104.49000000000001,3
2118,Marcin,204111,Lewandowski,13,POL,800,men,Daegu,104.8,4
2119,Nick,201635,Symmonds,13,USA,800,men,Daegu,105.12,5
2120,Adam,228618,Kszczot,13,POL,800,men,Daegu,105.25,6
2121,AlfredKirwa,202385,Yego,13,KEN,800,men,Daegu,105.83,7
2122,Mohammed,242622,Aman,13,ETH,800,men,Daegu,105.93,8
2123,Mohammed,242622,Aman,14,ETH,800,men,Moskva,103.31,1
2124,Nick,201635,Symmonds,14,USA,800,men,Moskva,103.55,2
2125,Ayanleh,248940,Souleiman,14,DJI,800,men,Moskva,103.75999999999999,3
2126,Marcin,204111,Lewandowski,14,POL,800,men,Moskva,104.08,4
2127,Andrew,238224,Osagie,14,GBR,800,men,Moskva,104.36,5
2128,Duane,206261,Solomon,14,USA,800,men,Moskva,104.42,6
2129,Pierre-Ambroise,256590,Bosse,14,FRA,800,men,Moskva,104.78999999999999,7
2130,AbdulazizLadan,251948,Mohammed,14,KSA,800,men,Moskva,106.57,8
2131,Willi,20708,Wülbeck,1,FRG,800,men,Helsinki,103.65,1
2132,Rob,746,Druppers,1,NED,800,men,Helsinki,104.2,2
2133,Joaquim,583,Cruz,1,BRA,800,men,Helsinki,104.27000000000001,3
2134,Peter,789,Elliott,1,GBR,800,men,Helsinki,104.87,4
2135,James,20712,Robinson,1,USA,800,men,Helsinki,105.12,5
2136,Agberto,1054,Guimarães,1,BRA,800,men,Helsinki,105.46000000000001,6
2137,Hans-Peter,20714,Ferner,1,FRG,800,men,Helsinki,105.74000000000001,7
2138,David,2210,Patrick,1,USA,800,men,Helsinki,106.56,8
2139,Billy,1470,Konchellah,2,KEN,800,men,Roma,103.06,1
2140,Peter,789,Elliott,2,GBR,800,men,Roma,103.41,2
2141,JoséLuíz,177,Barbosa,2,BRA,800,men,Roma,103.75999999999999,3
2142,Ryszard,2159,Ostrowski,2,POL,800,men,Roma,104.59,4
2143,Faouzi,20818,Lahbi,2,MAR,800,men,Roma,104.83,5
2144,Stephen,12542,OleMarai,2,KEN,800,men,Roma,104.84,6
2145,Slobodan,2308,Popovic,2,YUG,800,men,Roma,105.07,7
2146,Tom,1826,McKean,2,GBR,800,men,Roma,109.21000000000001,8
2147,Billy,1470,Konchellah,3,KEN,800,men,Tokyo,103.99000000000001,1
2148,JoséLuíz,177,Barbosa,3,BRA,800,men,Tokyo,104.24000000000001,2
2149,Mark,820,Everett,3,USA,800,men,Tokyo,104.67,3
2150,Paul,806,Ereng,3,KEN,800,men,Tokyo,104.75,4
2151,Piotr,4876,Piekarski,3,POL,800,men,Tokyo,105.44,5
2152,Johnny,1018,Gray,3,USA,800,men,Tokyo,105.67,6
2153,Andrey,2787,Sudnik,3,URS,800,men,Tokyo,106.36,7
2154,Tomás,648,deTeresa,3,ESP,800,men,Tokyo,107.65,8
2155,Paul,7938,Ruto,4,KEN,800,men,Stuttgart,104.71000000000001,1
2156,Giuseppe,4456,D'Urso,4,ITA,800,men,Stuttgart,104.86,2
2157,Billy,1470,Konchellah,4,KEN,800,men,Stuttgart,104.89,3
2158,Curtis,9266,Robb,4,GBR,800,men,Stuttgart,105.53999999999999,4
2159,Hezekiél,9127,Sepeng,4,RSA,800,men,Stuttgart,105.64,5
2160,Freddie,3124,Williams,4,CAN,800,men,Stuttgart,105.78999999999999,6
2161,William,3699,Tanui,4,KEN,800,men,Stuttgart,105.8,7
2162,Tom,1826,McKean,4,GBR,800,men,Stuttgart,106.17,8
2163,Wilson,4681,Kipketer,5,DEN,800,men,Göteborg,105.08,1
2164,Arthémon,10500,Hatungimana,5,BDI,800,men,Göteborg,105.64,2
2165,Vebjørn,9321,Rodal,5,NOR,800,men,Göteborg,105.68,3
2166,Nico,9129,Motchebon,5,GER,800,men,Göteborg,105.97,4
2167,Brandon,20033,Rock,5,USA,800,men,Göteborg,106.42,5
2168,José,7939,Parrilla,5,USA,800,men,Göteborg,106.44,6
2169,Andrea,9843,Giocondi,5,ITA,800,men,Göteborg,107.78,7
2170,Mark,820,Everett,5,USA,800,men,Göteborg,113.12,8
2171,Wilson,4681,Kipketer,6,DEN,800,men,Athína,103.38,1
2172,Norberto,9214,Téllez,6,CUB,800,men,Athína,104.0,2
2173,Rich,4673,Kenah,6,USA,800,men,Athína,104.25,3
2174,Patrick,9905,Konchellah,6,KEN,800,men,Athína,104.25999999999999,4
2175,Vebjørn,9321,Rodal,6,NOR,800,men,Athína,104.53,5
2176,Marko,3926,Koers,6,NED,800,men,Athína,104.85,6
2177,Patrick,21170,Ndururi,6,KEN,800,men,Athína,105.24000000000001,7
2178,Mark,820,Everett,6,USA,800,men,Athína,109.02000000000001,8
2179,Wilson,4681,Kipketer,7,DEN,800,men,Sevilla,103.3,1
2180,Hezekiél,9127,Sepeng,7,RSA,800,men,Sevilla,103.32,2
2181,Djabir,137299,Saïd-Guerni,7,ALG,800,men,Sevilla,104.18,3
2182,Norberto,9214,Téllez,7,CUB,800,men,Sevilla,105.03,4
2183,Japheth,50022,Kimutai,7,KEN,800,men,Sevilla,105.18,5
2184,Andrea,50344,Longo,7,ITA,800,men,Sevilla,105.33,6
2185,Kennedy,136111,Kimwetich,7,KEN,800,men,Sevilla,106.27000000000001,7
2186,Nils,131195,Schumann,7,GER,800,men,Sevilla,106.78999999999999,8
2187,André,20036,Bucher,8,SUI,800,men,Edmonton,103.7,1
2188,Wilfred,134095,Bungei,8,KEN,800,men,Edmonton,104.55,2
2189,Pawel,169898,Czapiewski,8,POL,800,men,Edmonton,104.63,3
2190,William,171921,Yiampoy,8,KEN,800,men,Edmonton,104.96000000000001,4
2191,Nils,131195,Schumann,8,GER,800,men,Edmonton,105.0,5
2192,Mbulaeni,174437,Mulaudzi,8,RSA,800,men,Edmonton,105.00999999999999,6
2193,Khalid,176327,Tighazouine,8,MAR,800,men,Edmonton,105.58,7
2194,Hezekiél,9127,Sepeng,8,RSA,800,men,Edmonton,106.68,8
2195,Djabir,137299,Saïd-Guerni,9,ALG,800,men,Saint-Denis,104.81,1
2196,Yuriy,137777,Borzakovskiy,9,RUS,800,men,Saint-Denis,104.84,2
2197,Mbulaeni,174437,Mulaudzi,9,RSA,800,men,Saint-Denis,104.9,3
2198,Wilson,4681,Kipketer,9,DEN,800,men,Saint-Denis,105.22999999999999,4
2199,Andrea,50344,Longo,9,ITA,800,men,Saint-Denis,105.43,5
2200,Justus,189918,Koech,9,KEN,800,men,Saint-Denis,105.63,6
2201,Hezekiél,9127,Sepeng,9,RSA,800,men,Saint-Denis,105.74000000000001,7
2202,Osmar,50288,dosSantos,9,BRA,800,men,Saint-Denis,106.28,8
2203,Zulia,134592,Calatayud,10,CUB,800,women,Helsinki,118.82,1
2204,Hasna,115704,Benhassi,10,MAR,800,women,Helsinki,119.42,2
2205,Tatyana,136842,Andrianova,10,RUS,800,women,Helsinki,119.6,3
2206,MariadeLurdes,64483,Mutola,10,MOZ,800,women,Helsinki,119.71000000000001,4
2207,Mayte,76170,Martínez,10,ESP,800,women,Helsinki,119.99000000000001,5
2208,Larisa,176433,Chzhao,10,RUS,800,women,Helsinki,120.25,6
2209,Svetlana,136991,Cherkasova,10,RUS,800,women,Helsinki,120.71,7
2210,Hazel,136092,Clark,10,USA,800,women,Helsinki,121.52,8
2211,JanethJepkosgei,171449,Busienei,11,KEN,800,women,Osaka,116.03999999999999,1
2212,Hasna,115704,Benhassi,11,MAR,800,women,Osaka,116.99000000000001,2
2213,Mayte,76170,Martínez,11,ESP,800,women,Osaka,117.62,3
2214,Olga,110221,Kotlyarova,11,RUS,800,women,Osaka,118.22,4
2215,Brigita,137263,Langerholc,11,SLO,800,women,Osaka,118.52000000000001,5
2216,Sviatlana,183701,Usovich,11,BLR,800,women,Osaka,118.92,6
2217,Svetlana,187457,Klyuka,11,RUS,800,women,Osaka,120.9,7
2218,MariadeLurdes,64483,Mutola,11,MOZ,800,women,Osaka,,8
2219,Caster,242560,Semenya,12,RSA,800,women,Berlin,115.45,1
2220,JanethJepkosgei,171449,Busienei,12,KEN,800,women,Berlin,117.9,2
2221,Jennifer,176224,Meadows,12,GBR,800,women,Berlin,117.93,3
2222,Yuliya,177316,Krevsun,12,UKR,800,women,Berlin,118.0,4
2223,Mariya,231384,Savinova,12,RUS,800,women,Berlin,118.68,5
2224,Elisa,208358,CusmaPiccione,12,ITA,800,women,Berlin,118.81,6
2225,Mayte,76170,Martínez,12,ESP,800,women,Berlin,118.81,7
2226,Marilyn,198324,Okoro,12,GBR,800,women,Berlin,120.32,8
2227,Mariya,231384,Savinova,13,RUS,800,women,Daegu,115.87,1
2228,Caster,242560,Semenya,13,RSA,800,women,Daegu,116.35,2
2229,JanethJepkosgei,171449,Busienei,13,KEN,800,women,Daegu,117.42,3
2230,Alysia,207129,JohnsonMontano,13,USA,800,women,Daegu,117.47999999999999,4
2231,Maggie,207507,Vessey,13,USA,800,women,Daegu,118.5,5
2232,Kenia,188037,Sinclair,13,JAM,800,women,Daegu,118.66,6
2233,Iuliia,238403,Stepanova,13,RUS,800,women,Daegu,,7
2234,Ekaterina,196561,Kostetskaya,13,RUS,800,women,Daegu,,8
2235,EuniceJepkoech,257923,Sum,14,KEN,800,women,Moskva,117.38,1
